date,ID
78554,140554
78555,108907
79156,100799
79155,233785
79171,144482
78955,109328
78034,100836
78056,58678
78057,139166
78058,747
78074,139111
78076,139142
78077,108760
78078,138495
78080,234406
78081,139114
78059,67235
78082,139113
78083,139112
78084,694
78085,691
78086,139147
78087,139073
78088,109350
78073,139153
78033,768
78032,763
78031,755
78020,3926
78049,139067
78050,139081
78052,139063
78053,746
78055,139084
78036,234409
78089,234483
78026,3628
78021,773
78030,138557
78022,108789
78023,108792
78024,766
78025,138550
78027,138561
78035,139123
78028,138559
78029,138558
78072,139156
78061,100841
78063,139154
78944,109047
78975,2729
78976,143824
78977,68088
78958,143818
78979,143821
78950,109214
78942,141716
78943,223
78945,262
78972,143797
78946,143814
78947,264
78948,58723
78949,143871
78951,141705
78957,139853
78952,141704
78953,108458
78974,143827
78971,141739
78064,139060
78507,140414
78065,139072
78066,108504
78067,689
78068,139148
78069,3620
78070,234404
78505,238576
78506,108954
78969,233857
78959,143792
78961,143791
78962,143789
78964,143787
78965,143811
78966,109327
78967,109217
78968,255
78970,2687
78048,139070
78047,108762
78037,139120
78098,138411
78109,234485
78091,138407
78100,138439
78093,109363
78094,138430
78095,108517
78096,58672
78097,100834
78099,67214
78123,138416
78101,713
78108,234479
78103,234480
78104,67213
78105,3921
78106,109357
78107,67211
78124,138427
78111,138458
78122,109349
78146,67207
78015,108787
77901,234440
77902,138709
77903,234455
77905,234457
77906,138703
77907,138676
77908,3916
77909,783
78016,138525
78121,238538
78017,108788
78117,234475
78113,234474
78114,138493
78115,138492
78118,3927
78110,705
78120,234484
78155,138571
78147,138598
78046,139061
78143,238594
78135,138600
78136,138612
78137,3635
78138,138610
78139,138609
78140,67206
78141,138566
78142,108780
78092,138429
78133,66907
78090,138452
78018,724
78038,67217
78039,139079
78042,3636
78043,138672
78044,139077
78045,139074
78134,108509
78132,138435
78148,138596
78157,108510
78149,138595
78150,138593
78151,58676
78152,138574
78153,138433
78154,108785
78156,108513
78126,138423
78158,109362
78131,702
78159,67209
78162,109069
78163,138535
78145,138599
78144,722
78127,234481
78128,234482
78129,138420
78954,141702
78956,141710
79172,144182
78978,107890
78910,3739
78912,141763
78913,141726
78914,141748
78915,108456
78916,141767
79020,2775
79142,104552
79134,143722
79135,109202
79136,2712
79137,2714
79138,2713
79139,143717
79140,143716
79141,104551
79143,104555
79132,143714
79145,143720
78909,109045
78908,141781
78907,141782
78934,141701
78925,141728
78926,109065
78927,66986
78928,109048
78929,141731
78931,141805
78932,234123
78933,109046
78935,66949
78906,109056
78936,141750
78937,141721
78920,141740
78919,141742
78918,141743
78917,109058
78904,414
78905,109016
79147,233876
79148,68025
79149,3014
79186,109269
79176,144177
79177,3023
79178,3830
79179,144184
79181,100786
79182,144452
79184,3803
79185,68026
79187,233777
79153,107883
79188,144446
79189,233769
79190,3035
79191,109274
79192,68031
79193,144173
79174,144179
79173,144180
79183,144451
79152,2721
79150,143702
79117,143847
79151,143783
79133,107894
79131,143725
79111,2726
79113,143867
79114,143850
79115,143841
79116,68093
79118,2676
79129,2724
79119,143862
79120,143844
79121,103399
79130,2723
79125,143892
79126,233875
79127,143721
79128,143887
78924,66950
78923,3666
78922,141749
78999,109211
78983,68092
78984,109206
78985,2681
78986,100788
78987,143877
78988,143820
78989,141737
78990,109060
78992,143833
78991,109221
78993,143799
78995,143840
78996,100792
78997,143809
78941,141717
78940,109049
78939,141720
78890,3664
78982,109220
78981,58507
78882,141761
79008,144413
78980,109213
78857,413
79011,253118
79003,143819
79004,143876
79005,2759
79006,139855
79007,2761
79009,100795
79000,2683
79010,109212
79001,143805
79013,139165
79014,3796
79015,144439
79016,68011
79017,144435
79019,58509
78881,141786
78883,141179
78921,108457
78872,141860
78863,58730
78864,253583
78865,141780
78866,141803
78868,109042
78869,58731
78870,141799
78871,141797
78873,141795
78861,141762
78874,141794
78875,141792
78876,141791
78877,234114
78899,234115
78900,141769
78901,141166
78930,109064
78862,141798
78860,141812
78884,3665
78893,141475
78885,141756
78886,58729
78887,141773
78888,141178
78889,141177
78891,141174
78879,141789
78892,66953
78894,141783
78859,239
78895,66951
78896,141774
78897,141771
78898,141759
78880,141857
78878,141800
78938,234122
78867,407
78694,141408
78696,141256
78697,238601
81356,133556
81317,242009
81316,134650
81296,134625
81297,44212
81298,242017
81299,47907
81300,47924
81301,130229
81302,130230
81303,134571
81304,134570
81305,134593
81306,130228
81307,22785
81308,84001
81309,44211
81310,21921
81311,134592
81312,134580
81319,101401
81337,130286
81336,44240
81324,130221
81388,235197
81387,130239
81386,133213
81318,47920
81320,234981
81321,47922
81322,47921
81323,99731
81325,134586
81335,47945
81327,130222
81328,21765
81329,83832
81330,96884
81331,130225
81332,83831
81333,84170
81334,242048
81313,69874
81314,84047
81315,130219
81345,101407
81384,44237
81385,47804
81364,133356
81363,130283
81351,133466
81342,101406
81343,133372
81344,133472
81346,133470
81382,101409
81347,75373
81348,44238
81349,235170
81350,21915
81352,44241
81362,75374
81353,235162
81354,134644
81383,83847
81381,133355
81338,235167
81370,47955
81339,247064
81340,133370
81341,133476
81365,133550
81366,133519
81367,21916
81368,47944
81369,242049
81371,47953
81380,133492
81372,83838
81373,134597
81374,133557
81375,47939
81376,83844
81377,47805
81378,83845
81379,247651
81451,83860
81450,47932
81449,47968
81407,235160
81422,130264
81423,133397
81424,133395
81425,133394
81426,44198
81410,130242
81408,96838
81428,47973
81389,47806
81419,69988
81390,47807
81391,84166
81392,83843
81393,130243
81394,133215
81395,235161
81397,133511
81399,21910
81420,130204
81418,47769
81401,130240
81865,43469
81857,236146
81858,132752
81859,132901
81860,126056
81861,43431
81862,43472
81863,22084
81864,242213
81631,134711
81416,133504
81630,22776
81629,83980
81409,47874
81411,133558
81412,83878
81413,83934
81414,133386
81415,235177
81400,133512
81402,47797
81448,47966
81438,44195
81455,47977
81453,58165
81431,47972
81432,133406
81434,69989
81435,130205
81436,47959
81437,130203
81439,47960
81472,130275
81440,47961
81441,47934
81442,133493
81443,133387
81444,99720
81445,83856
81446,22788
81447,47965
81473,235152
81471,83877
81403,83842
81458,47956
81404,47798
81405,133507
81406,47971
81427,96837
81429,44197
81454,84171
81456,133527
81457,83873
81459,21917
81470,235151
81460,130181
81461,101408
81462,47964
81464,83875
81465,83872
81467,44222
81468,83876
81469,130277
81355,133547
81357,83854
81854,75083
81358,133554
81494,125484
81495,58201
81496,134887
81497,134850
81498,234938
81499,236253
81524,47584
81525,47585
81540,134810
81542,96877
81543,134807
81544,134806
81545,134805
81546,69891
81547,241961
81548,134811
81549,84035
81550,47612
81551,125500
81493,47628
81492,44220
81490,133535
81500,134846
81518,84241
81519,125492
81520,134872
81521,134863
81523,44031
81503,75393
81501,83984
81555,134841
81478,130270
81489,83870
81479,247058
81480,133465
81481,47979
81482,21918
81483,99722
81485,47980
81486,47727
81487,44219
81552,44055
81553,75386
81539,234944
82494,132082
82486,235410
82487,22170
82488,74000
82489,132086
82490,241988
82491,132085
82492,76343
82493,132083
82495,132081
82484,132069
82496,48355
82476,132042
82474,84127
82497,21949
82473,133093
82454,44358
82455,96786
82456,43384
82485,84103
82483,132146
81538,239504
81535,125457
81537,125458
81527,99141
81528,96878
81529,134853
81530,134800
81532,134809
81533,234937
81534,134888
81985,126011
82482,132066
81987,126098
81294,134577
82475,43414
82477,235215
82478,133090
82479,125349
82480,132087
82481,70829
81517,47590
81516,125503
81515,125504
81563,134881
81574,44056
81573,84262
81557,125464
81558,247099
81559,83987
81560,70611
81561,134884
81562,134882
81564,47576
81591,125637
81565,236260
81566,134878
81567,69856
81568,75390
81569,125462
81570,83989
81571,134855
80589,83702
81576,134696
81590,47733
81593,134697
81579,99144
81360,47940
81361,47941
81474,99717
81475,83874
81476,133542
81575,234933
81577,134867
81578,125470
81580,83972
81589,134691
81581,125634
81582,243962
81583,125639
81584,134699
81585,96874
81586,83990
81587,47731
81588,47732
81592,83975
81594,245724
81514,70609
81504,234953
81603,101337
81604,245743
81605,83976
81606,47717
81607,21738
81608,134686
81609,83970
81502,134844
81505,134876
81600,47719
81506,75394
81507,130272
81508,133539
81509,125507
81510,125491
81511,234930
81512,234931
81513,134889
81601,47742
81599,47725
81615,69860
81624,134714
81616,247080
81617,58203
81618,134730
81619,125463
81620,96876
81621,236225
81622,134715
81623,125646
81625,57253
81598,84220
81626,99142
81627,134717
81628,125565
81613,83969
81612,47722
81611,47721
81602,47740
81595,125489
81856,75082
81853,235269
78698,108692
81687,47645
81759,99138
81760,47555
81761,47575
81762,134829
81763,243960
81764,134795
81765,125473
81766,134794
81767,44077
81768,125511
81769,134831
81704,134550
81703,75375
81650,134729
81652,84216
81653,247672
81654,134724
81655,134722
81656,134721
81757,247103
81756,83939
81755,134825
81792,47552
81783,22779
81784,125475
81786,44068
81787,47634
81788,99135
81789,47637
81790,83956
81791,134513
81793,83954
81754,234942
81794,134526
81773,234996
81771,125540
81749,247093
81770,134541
81750,75379
81752,44074
81753,125541
81657,134720
81658,99140
81659,247090
81692,234988
81646,134706
81667,125536
81668,134469
81670,47646
81688,242030
81689,47647
81690,22782
81691,84253
81693,47649
81644,234948
81694,134512
81695,235001
81696,75378
81697,235009
81698,134482
81699,47613
81700,22781
81701,83995
81645,84218
81643,234964
81660,236227
81632,134710
81661,69878
81663,125477
81664,125513
81665,21772
81666,47630
81651,134727
81649,58204
81648,134731
81633,134787
81642,134728
81634,245871
81635,47577
81636,21734
81637,236243
81638,125471
81639,47736
81640,47580
81641,99143
81782,47567
81780,125509
81779,83941
78738,376
78747,234158
78730,67181
78731,141058
78732,141057
78734,109000
78735,362
78736,108997
78737,101208
78739,141104
78749,108706
78740,238567
78741,141093
78742,108710
78743,108711
78744,141101
78746,108467
80586,47701
80588,99104
78748,3606
78766,141725
81725,75420
78751,141099
78699,141376
78701,238631
78703,141368
78704,108697
78705,141366
78727,141392
78728,141389
78750,108705
78752,234187
78763,141183
78753,141133
78754,108986
78755,108988
78756,141141
78758,234185
78729,383
78759,141906
78762,372
81723,84250
81726,83868
81778,99139
81719,134493
81709,44138
81710,247095
81711,239498
81712,47623
81713,47624
81714,47625
81717,125530
81718,69678
81720,47619
81707,44065
81746,134496
81748,241964
81796,99137
81772,47559
81774,241963
81775,134814
81776,134816
81777,22777
81708,47626
81706,84248
81727,99436
81738,134551
81728,125527
81729,242008
81730,47640
81732,84026
81733,100287
81734,84027
81736,125518
81737,247094
81739,134797
81705,125526
81740,235002
81741,244083
81742,134838
81743,100289
81744,47556
81724,47614
81747,58200
81721,125522
81702,21773
81686,125560
81852,132747
81671,134467
81828,21778
81830,43455
81831,96788
81832,126027
81833,43454
81834,132729
81835,83953
81836,47572
81837,131963
81838,75084
81839,75100
81840,82646
81841,57372
81842,235272
81821,131844
81819,44070
81888,44280
81818,84114
81799,234986
81827,22144
81826,99172
81825,132731
81954,76250
81945,132792
81946,44292
81948,132765
81949,82667
81950,43458
81951,100133
81952,43466
81953,126013
81955,236150
81824,234994
81956,126016
81957,43467
81958,82648
81959,236149
81890,132874
81889,43434
81822,131845
81823,43433
81800,236248
81801,125546
81802,83945
81887,132876
81879,43446
81880,132910
81881,132902
81882,126096
81883,43450
81884,70877
81885,58006
81886,235249
81868,132913
81876,126094
81867,82638
81866,75086
81855,132744
81847,76248
81848,132697
81849,132719
81850,82624
81851,75080
81878,22082
81875,22083
81803,83947
81817,247101
81804,234969
81805,134676
81806,134562
81807,69680
81809,134536
81810,47568
81813,83938
81816,47638
81843,132734
81874,43443
81844,70873
81845,75081
81846,84115
81869,132912
81870,43474
81871,82639
81872,70551
81873,82626
81944,82661
81943,76235
81942,132755
81935,75035
81926,43432
81927,43475
81928,126006
81929,132758
81930,235267
81931,44296
81932,126046
81933,44295
81915,75037
81924,22730
81913,22148
81938,243192
81912,22150
81891,82636
81892,126086
81893,22729
81894,43441
81895,132888
81925,22147
81923,82663
81897,43438
81680,47607
81672,134463
81673,125514
81674,125537
81675,134461
81676,134460
81677,47611
81678,47652
81679,134480
81682,69679
81922,43456
81684,84252
81795,125539
81986,126097
81917,242212
81918,70878
81919,43429
81920,84118
81921,132794
81896,43436
81898,75090
81941,43395
81979,75042
81971,48118
81972,44290
81973,132750
81974,43460
81975,75041
81976,132782
81977,126009
81978,75044
81980,44425
81969,73932
81981,43462
81982,82671
81983,70548
81984,75043
81963,239786
81961,82668
81940,43394
81960,132706
81970,243925
81968,132707
81899,75091
81909,132777
81900,235250
81901,75087
81902,235409
81904,43452
81905,84111
81906,235262
81907,75039
81908,235268
81910,82662
81967,247733
81911,76252
81937,73933
81939,75036
81798,69880
81962,57516
81964,132703
81965,243193
81966,132714
77900,138710
77898,833
82458,235214
80405,139319
80386,608
80318,109167
80317,234387
80316,109102
80266,144144
80258,144142
80259,109099
80260,144156
80262,144164
80263,144148
80264,144146
80265,233813
80267,109247
80268,144328
80269,144153
80270,109104
80271,144163
80272,109098
80274,144227
80385,139451
80384,139285
80383,585
80369,139381
80408,3948
80390,139287
80388,234391
80365,587
80376,139462
80366,139288
80367,107905
80368,139305
80370,107906
80382,139320
80371,109129
80372,2971
80375,139463
80377,109132
80378,67125
80379,139711
80380,107904
80381,139458
80275,144237
80276,109107
80257,3095
80311,144307
80301,3817
80302,144317
80303,144315
80304,68015
80305,144247
80307,144311
80308,144310
80309,144309
80312,144304
80299,144320
80313,144223
80314,139769
80297,144322
80296,144312
80295,144239
80279,144232
80280,144230
80281,68033
80300,3111
80298,109100
80255,144160
80244,144305
80315,144323
80237,144285
80238,238546
80239,144280
80240,139553
80241,3108
80242,144302
80243,3818
80245,3101
80306,144313
80247,109248
80248,144283
80249,144141
80250,144165
80251,139380
80252,3098
80253,144162
80254,144161
80406,2964
80404,139324
77897,234453
80403,244522
79428,145213
79411,3402
79412,104667
79414,145166
79415,238691
79416,145113
79417,145112
79418,3405
79419,145163
79420,3396
79421,145208
79422,145167
79423,3436
79424,3404
79425,3859
79882,577
79883,578
80351,139338
80342,139376
79446,3394
79445,3389
79444,67964
79431,3439
79381,145050
79382,100824
79383,145048
79405,145130
79406,145129
79407,145127
79429,104656
79430,3438
79432,233872
79443,145206
79433,233673
79434,145210
79435,145204
79437,3391
79408,100803
79439,104662
79440,145198
79442,145195
80344,109160
80345,2976
80346,109161
80391,253531
80333,139300
80334,109170
80336,2903
80337,144238
80362,600
80364,139291
80235,109174
80398,139278
80393,589
80329,139362
80394,139454
80395,67127
80396,100867
80397,139281
80399,139327
80389,109127
80401,109149
80402,234392
80332,109169
80326,139366
80347,58691
80359,234384
80348,2965
80350,139292
80352,139337
80340,2967
80353,139334
80354,139377
80355,139357
80356,139333
80360,234385
80325,139604
80341,109165
80363,139378
80328,3814
80319,109166
80320,2973
80321,2974
80322,139369
80324,139367
80283,144226
80284,144229
80285,144225
80286,109108
80419,238699
80420,2920
80421,2948
80423,139606
80432,234348
80424,139457
80425,2950
80426,2980
80427,70569
80428,236235
80429,139690
80430,109090
80431,139688
80454,234350
80455,2912
80486,2979
80478,139632
80479,139620
80481,2960
80417,234346
80416,67126
80415,2915
80445,2985
80436,139629
80437,2914
80439,139687
80440,139672
80441,139683
80442,139682
80444,139679
80433,68040
80446,134121
80414,139349
80447,139645
80448,234347
80449,139692
80450,68013
80451,234352
80453,139668
80497,139612
80422,109087
80482,234386
80483,234355
80484,139352
80002,3896
80470,100864
80471,2995
80472,68038
80473,109158
80474,139636
80236,144286
80234,144289
79885,139477
79991,238542
80467,234354
79992,810
79994,139916
79996,139860
79997,139850
79998,109325
80000,109316
80001,3894
80003,67080
80468,238556
80465,68046
80485,2977
80494,109150
80487,3966
80456,107919
80488,234358
80489,139496
80490,76306
80491,134358
80492,109155
80493,68037
80495,109152
80464,2987
80496,139613
80477,234357
80476,139635
80475,2978
80457,109082
80458,109080
80461,2909
80462,139627
80435,3970
80443,3887
80411,139313
80505,3965
80543,74827
80523,47694
80521,21814
80499,109154
80509,10443
80501,3964
80502,3962
80503,139658
80506,238554
80541,47986
80507,253053
80508,3961
80510,37424
80520,47692
80511,3000
80512,3971
80514,2911
80515,139673
80542,74810
80539,134074
80517,134106
80526,134105
80287,144249
80290,144273
80293,144245
80294,609
80409,139315
80533,133208
80524,134087
80525,47695
80527,47690
80538,47706
80528,134104
80529,125610
80531,21815
80532,134122
80534,99107
80535,22823
80536,134117
80537,58186
80516,99191
80519,247665
80498,139610
80555,125616
80564,125567
80548,134097
80549,74829
80550,83632
80551,74815
80552,134099
80553,125615
80554,134124
80556,83631
80566,47709
80557,247082
80558,134023
80559,69928
80560,47689
80561,134066
80562,134044
80563,134046
80500,139609
80565,57179
80567,134068
80544,84080
80573,70597
80545,83629
80546,48281
80577,134070
80568,134042
80569,76321
80570,76340
80571,134020
80572,47711
80574,134025
80585,134027
80575,134026
80578,134067
80547,125607
80579,236296
80580,47708
80581,125617
80583,241983
80584,57180
79380,67962
79379,104698
79378,145023
79225,109238
79322,3783
79303,144442
79324,238553
79292,144334
79285,3790
79286,144344
79287,2737
79288,233762
79289,238552
79290,144338
79291,144351
79294,3789
79295,109190
79296,238551
79297,233761
79298,144341
79299,3791
79300,144350
79323,245695
79321,68029
79320,144539
79319,68030
79306,144530
79770,662
79771,139951
79772,109398
79536,104686
79535,3348
79534,3355
79312,233764
79305,109264
79308,144528
79318,3047
79309,3042
79310,107878
79313,3781
79304,144532
79314,144494
79315,107877
79316,144462
79317,233774
79325,144523
79533,145102
79356,145187
79341,144546
79333,3036
79334,144542
79335,109259
79336,233758
79344,2751
79338,3037
79339,144548
79340,144547
79342,144522
79331,3784
79343,144355
79284,144347
79283,144348
79282,144349
79218,68019
79219,68018
79220,144123
79222,144130
79332,144544
79330,58518
79348,252997
79359,145185
79349,145030
79350,67959
79351,145025
79352,144996
79354,2842
79355,104675
79346,143740
79357,109261
79360,145184
79329,144502
79361,145183
79362,145182
79363,145181
79347,145188
79345,109260
79326,2753
79327,144505
79328,3785
79768,139956
79767,139943
79766,109447
79749,67154
79740,143913
79741,140146
79744,617
79733,2835
79745,109408
79746,100871
79747,100872
79748,139974
79750,109406
79738,139985
79751,238531
79752,139970
79732,104529
79796,109446
79720,143979
79710,104588
79711,233831
79712,143977
79739,616
79737,140020
79714,143987
79853,58693
79843,139413
79844,139393
79845,139392
79846,100868
79847,139390
79850,139442
79860,139485
79852,140123
79854,140003
79735,144116
79855,109146
79856,109423
79858,139411
79859,238544
79799,140134
79798,487
79797,140132
79743,139983
79713,143988
79715,2828
79765,139987
79793,140138
79784,139944
79756,100873
79787,140045
79788,100874
79789,238525
79790,67147
79791,140140
79792,244516
79776,139942
79782,638
79774,630
79773,139959
79758,626
79759,3979
79760,3983
79761,234314
79763,109409
79764,140018
79783,628
79781,100870
79716,104527
79726,143948
79717,253100
79719,2772
79721,100863
79731,143915
79722,140083
79723,233839
79724,104532
79725,143949
79727,143947
79780,238533
79728,143919
79729,233842
79753,139980
79755,139948
79785,140036
79777,109395
79778,139940
79779,109400
79224,68020
79226,3824
79377,145043
79227,3024
79517,145088
79518,104690
79519,145064
79520,145013
79521,233676
79523,3856
79524,145106
79526,145058
79527,145057
79528,145056
79529,145079
79530,145082
79531,145091
79532,3857
79513,145010
79512,233681
79492,3375
79493,3338
79494,3339
79516,67965
79515,104693
79514,145009
79457,3385
79448,5031
79449,104616
79450,3380
79451,145367
79452,145366
79453,145005
79454,3413
79456,67948
79458,145072
79522,145062
79459,145359
79460,5328
79461,145219
79462,145218
79463,3440
79487,3374
79488,145339
79489,145381
79495,145066
79496,145018
79497,107974
79366,143888
79399,145124
79400,145039
79401,145133
79402,3397
79403,67954
79404,3844
79387,145052
79385,145034
79368,143983
79386,3423
79369,100882
79370,145171
79371,252994
79372,145032
79374,145047
79384,145046
79375,145001
79376,144999
79398,145168
79397,145169
79498,104612
79510,145063
79499,3386
79501,3407
79503,145051
79504,145021
79505,145020
79506,233692
79507,145089
79508,145016
79447,107978
79395,145035
79396,145170
79388,67949
79389,107972
79390,3849
79391,145041
79392,145135
79393,145037
79394,145036
79465,145074
79467,104678
79486,67947
79238,144213
79215,109242
79208,144136
79210,144174
79211,144220
79212,3033
79213,144134
79214,144218
79237,233804
79239,107902
79205,109237
79272,239571
79263,109198
79264,107881
79265,144333
79266,109195
79267,144441
79268,144519
79269,2739
79207,144137
79204,144129
79271,144515
79235,144374
79216,144127
79228,144215
79229,144170
79230,144193
79231,144194
79232,144119
79233,144196
79234,144219
79236,144128
79203,144470
79217,233815
79281,109189
79206,144166
79198,233766
79199,233767
79200,144133
79201,233768
79202,144172
79270,144517
79273,2738
79485,145331
79469,3376
79255,233662
79256,144216
79257,144379
79258,2741
79364,104674
79365,144541
79478,145340
79468,104608
79471,145377
79253,238549
79473,5032
79475,145345
79477,145360
79466,145341
79479,145085
79481,3370
79482,145333
79483,145378
79254,144380
79252,3779
79274,144383
79259,144521
79275,238550
79276,233779
79277,109194
79278,3060
79279,109186
79280,100798
79262,144365
79260,144371
79241,109254
79251,144386
79242,144210
79243,68022
79244,109231
79245,144206
79246,144203
79247,144217
79249,144453
79250,3802
79990,139832
80004,109323
80005,139879
78341,141656
78488,108598
78489,1539
78490,140408
78491,244541
78492,238575
78493,108943
78494,234260
78496,108949
78484,66945
78497,108953
78500,3753
78501,140431
78502,1465
78503,66942
78504,238578
78485,141075
78463,1380
78464,238458
78465,140461
78486,141064
78495,66940
78328,110084
78436,108584
78437,110070
78461,108952
78426,140213
78420,140163
78421,140175
78422,140528
78424,3673
78425,140216
78427,140168
78462,67046
78428,234249
78429,140179
78430,234289
78431,3677
78432,1337
78434,140171
78435,108585
78459,140257
78466,238611
78467,140248
78468,140245
78330,3723
78364,108886
78366,141519
78368,141514
78351,234131
78350,141503
78415,140515
78338,141660
78329,141474
78331,141539
78358,141504
78332,234151
78333,141654
78334,3772
78335,66947
78336,141662
78337,141661
78339,3771
78349,238581
78363,286
78357,141502
78470,140241
78480,140422
78473,108593
78483,140164
78474,108927
78475,1335
78476,140428
78477,3749
78478,140426
78479,140424
78481,101145
78356,141501
78482,1518
78417,140221
78416,101151
78360,234144
78352,141479
78353,108600
78354,140463
78355,66948
78438,140177
78457,234278
78456,140260
78203,141638
78178,141604
78179,138592
78180,234157
78181,238599
78182,107980
78183,238633
78201,1486
78202,238584
78234,1452
78176,108856
78225,108901
78226,141673
78227,3765
78228,141637
78229,140484
78230,1487
78231,140440
78232,108899
78177,238593
78175,674
78235,140435
78199,108451
78192,141597
78185,66913
78193,141596
78194,141595
78195,141593
78196,109306
78197,138591
78198,141592
78200,234124
78173,109067
78186,108854
78245,140474
78174,138576
78167,138584
78168,3776
78170,108775
78171,138579
78172,138577
78233,3756
78204,141608
78455,234277
78443,140235
78220,3767
78221,3754
78327,244537
78449,140262
78439,140209
78440,1338
78441,67049
78442,108588
78444,140181
78217,141695
78445,110048
78446,140206
78448,110096
78450,1381
78451,140212
78452,1377
78453,140157
78454,238459
78219,138613
78216,141684
78237,140433
78222,141634
78238,66908
78239,141387
78240,1472
78242,108902
78243,1490
78244,66910
78224,141675
78223,108900
78205,108852
78215,58737
78206,141612
78208,108897
78209,300
78210,141591
78211,141691
78212,141689
78213,141688
78214,141687
78340,141588
78342,141653
78188,138568
78343,108892
77981,109297
77983,67109
77993,108507
77984,109298
77985,109299
77986,138663
77987,234473
77988,790
77989,138529
77990,234437
77991,138545
77992,770
77931,234446
77873,138770
77874,109382
77875,3935
77876,138482
77878,138762
77879,138779
77980,109342
77978,109296
77977,109307
78010,234407
78002,108795
78003,239565
78004,108750
78005,139131
77995,108506
78006,139129
78008,139126
78009,234472
78011,138547
77976,234413
78012,100837
78013,138548
78014,108791
77996,138539
77994,138542
77982,138670
77974,138624
77975,138636
77880,3933
77881,839
77883,108521
77922,138694
77919,67076
77913,234460
77914,138724
77915,138725
77916,138688
77918,109329
77920,109309
77921,138698
77923,138643
77893,234449
77924,58703
77926,138686
77927,138702
77928,138685
77912,234477
77911,109285
77910,138674
77896,67094
77895,109289
77870,109381
77871,138775
77856,234476
77884,138620
77885,109386
77886,138764
77887,138765
77888,109379
77889,138618
77890,138644
77929,138684
77857,885
77869,58699
77858,67158
77859,138506
77860,853
77861,854
77863,138483
77864,841
77865,138461
77866,138751
78000,139137
77999,108747
77998,448
78377,1369
78414,140525
78395,141508
78393,234262
78392,110082
78372,140417
78373,140416
78374,66967
78375,141523
78379,234250
78412,140512
78380,1367
78381,140514
78383,108938
78384,140376
78385,66988
78386,140232
78387,141510
78388,1370
78413,140513
78411,3679
78390,140229
78398,1373
78344,58736
78346,141650
78347,3770
78369,141513
78371,108885
78405,66931
78396,141666
78397,141667
78399,140493
78410,1523
78400,140522
78401,140523
78402,140524
78403,101152
78404,109501
78406,140536
78408,140492
78409,3674
78389,108589
78391,110081
77997,108746
77940,234447
77932,138723
77933,825
77934,828
77935,67107
77936,829
77937,138641
77938,109292
77939,138639
77942,67092
77971,138629
77943,138657
77944,138652
77945,138679
77947,138649
77948,138647
77949,3942
77970,138631
77972,109295
77941,138658
77951,234464
78166,138564
77959,802
78165,67210
78164,696
77960,100857
77954,3580
77955,3941
77956,3940
77957,319
77958,138802
77961,138798
77953,138673
77952,138655
77962,108500
77963,138661
77964,138637
77965,138662
77967,138634
77968,138633
77969,138632
78189,141601
78187,141603
80006,139876
80218,144299
79964,109453
79965,552
79947,109464
79946,139906
79945,139881
79926,140007
79928,611
79929,140064
79930,139761
79933,67086
79934,109459
79936,3900
79937,253550
79938,140061
79939,100879
79940,139888
79941,546
79944,109463
80056,140050
79963,545
79962,139882
79960,139756
79955,109458
79901,3990
79895,139998
79896,67132
79897,653
79899,109425
79900,234306
79923,234308
79924,140010
79948,67083
79958,139758
79949,108485
79951,139927
79952,554
79953,234322
79954,58700
79956,139750
79925,640
79957,544
80057,253563
80177,234367
80169,68035
80163,3082
80153,144264
80154,144263
80155,109109
80157,3074
80158,144259
80160,139800
80161,139765
80162,3086
80164,139590
80149,139597
80165,144252
80188,139540
80189,139539
80190,139538
80222,238557
80214,109070
80215,238558
80216,238547
80150,3083
80148,139569
80170,68036
80180,139523
80171,139572
80172,109074
80173,109119
80174,234362
80175,109075
80176,239564
80178,139522
80179,139603
80181,139526
80146,109117
80182,100859
80183,109110
80184,234363
80185,139580
80186,139530
80187,2921
80168,141916
80167,141918
79892,140015
79891,108493
79889,139992
80041,139791
79985,139828
79986,528
79987,108480
80013,109313
80015,519
80233,144291
80039,139781
80040,139778
80042,239562
79983,109451
80043,467
80044,139775
80045,139774
80047,139772
80037,108499
80048,3905
80050,139790
80051,139771
79984,139714
79982,139824
80053,109482
79971,550
80007,109393
80008,139792
80009,67079
80010,109310
80012,139880
79989,808
80014,67078
79970,109454
79972,139752
79981,524
79973,234330
79974,139901
79976,139924
79977,109470
79978,512
79988,139875
79979,806
79980,139830
80052,140055
80038,140076
79887,139440
79916,253535
79905,140014
79906,139417
79908,139429
79909,140032
79910,108204
79913,139424
79914,108495
79915,234377
79917,234321
79912,108497
79919,109432
79920,109472
79921,610
79903,140025
79902,140026
79966,109457
79893,3991
79886,58694
79904,253523
79967,139746
80036,139783
80024,139760
80025,234339
80017,109314
80018,139840
80019,67082
80020,139838
80021,139837
80022,139836
80023,139835
80026,139842
79968,139745
80027,140058
80028,244524
80029,140070
80030,67077
80031,234337
80032,100876
80033,139788
80035,139784
80217,139509
80219,2940
78246,140473
80220,144267
78273,141562
78274,140452
78276,1491
78277,299
78279,141644
78280,234132
78282,141564
78266,1496
78265,1476
78284,108898
78248,140471
78249,108935
78250,66906
78252,140467
78253,66911
78254,1456
78255,140455
78256,101141
78264,141585
78272,108868
78271,108527
78270,141037
80114,139805
80104,139818
80105,238521
80106,139742
80107,139813
80109,109493
80110,139810
80111,139809
80112,139806
80115,109494
78269,108865
80117,3903
80118,139797
80119,2928
80120,2923
79195,144491
